rating,aftertaste,aroma,body,flavor,coffee_origin,roast_level,roaster,roaster_location
94,9.0,9.0,9.0,9.0,"Yirgacheffe growing region, southern Ethiopia",Medium,BeanFruit Coffee Co.,"Jackson, MIssissippi"
94,8.0,9.0,9.0,9.0,"Nyeri County, Central Highlands, Kenya",Medium-Light,Papa Lin's Coffee Roasting,"Yorktown Heights, New York"
94,8.0,9.0,9.0,10.0,"Konga District, Yirgacheffe growing region, southern Ethiopia",Light,PT's Coffee Roasting Co.,"Topeka, Kansas"
90,8.0,8.0,8.0,8.0,"Murang’a County, Central Kenya",Medium-Light,Wood Burl Coffee Roasters,"Dayton, Ohio"
90,8.0,8.0,8.0,8.0,"Nyeri County, central Kenya",Medium-Dark,Caffe Luxxe,"Santa Monica, California"
92,8.0,8.0,8.0,9.0,"Yirgacheffe growing region, southern Ethiopia",Medium,Uncommon Grounds Coffee and Tea,"Burlington, Vermont"
94,9.0,9.0,8.0,9.0,"Nyeri County, Central Highlands, Kenya",Medium,Coastal Peaks Coffee,"San Luis Obispo, California"
91,8.0,8.0,8.0,9.0,"Gedeo Zone, Yirgacheffe growing region, southern Ethiopia",Medium-Light,Wonderstate Coffee,"Driftless, Wisconsin"
94,8.0,9.0,9.0,9.0,"Gedeo Zone, Yirgacheffe growing region, southern Ethiopia",Medium-Light,Wonderstate Coffee,"Driftless, Wisconsin"
94,9.0,9.0,9.0,9.0,"Kirinyaga County, central Kenya",Medium-Light,Wonderstate Coffee,"Driftless, Wisconsin"
87,7.0,8.0,8.0,7.0,"Valle del Cauca Department, Colombia",Medium,DCR Coffee (Dillanos Coffee Roasters),"Sumner, Washington"
88,7.0,8.0,8.0,8.0,"Oaxaca State, Mexico",Medium,Café Mystique,"Montreal, Quebec, Canada"
88,7.0,7.0,8.0,8.0,"Jinotega growing region, north-central Nicaragua",Medium-Dark,Café Moto,"San Diego, California"
89,7.0,8.0,9.0,8.0,"Gikongoro, Nyamagabe region, southern Rwanda",Medium-Light,Allegro Coffee,"Thornton, Colorado"
89,7.0,8.0,8.0,8.0,"Gikongoro, Nyamagabe region, southern Rwanda",Medium-Light,Nossa Familia Coffee,"Portland, Oregon"
91,8.0,9.0,8.0,9.0,"Sidama (also Sidamo) growing region, southern Ethiopia",Medium-Light,Gimme! Coffee,"Ithaca, New York"
92,8.0,9.0,8.0,9.0,"Antigua growing region, south-central Guatemala",Medium-Light,Equator Coffees & Teas,"San Rafael, California"
93,8.0,9.0,8.0,9.0,"Aleta Wondo, Sidama (also Sidamo) growing region, southern Ethiopia",Medium-Light,Allegro Coffee,"Thornton, Colorado"
95,8.0,10.0,9.0,9.0,"Valle del Cauca growing region, Colombia",Medium-Light,Blue Bottle Coffee,"Oakland, California"
95,9.0,9.0,9.0,9.0,"Aleta Wondo, Sidama (also Sidamo) growing region, southern Ethiopia",Medium-Light,Blue Bottle Coffee,"Oakland, California"
92,8.0,9.0,8.0,9.0,"Rulindo District, northern Rwanda",Medium,Flight Coffee Co.,"Bedford, New Hampshire"
91,8.0,8.0,8.0,9.0,"Chichontepec growing region, El Salvador",Medium-Light,Path Coffee Roasters,"Port Chester, New York"
90,8.0,8.0,8.0,8.0,Northern Thailand,Medium-Light,Moriah Coffee,"Taoyuan, Taiwan"
92,8.0,8.0,9.0,9.0,"Lintong growing region, northern Sumatra, Indonesia",Medium-Light,JBC Coffee Roasters,"Madison, Wisconsin"
94,8.0,9.0,9.0,9.0,"Nyeri County, central Kenya",Medium-Light,Klatch Coffee,"Los Angeles, California"
89,7.0,8.0,8.0,8.0,Indonesia; Central America,Medium-Dark,Caribou Coffee,"Minneapolis, Minnesota"
91,8.0,8.0,8.0,9.0,"Saraguru growing region, southern Ecuador",Medium-Light,Spyhouse Coffee Roasting,"Minneapolis, Minnesota"
92,8.0,9.0,8.0,9.0,"Nueva Segovia growing region, Nicaragua",Medium-Light,Giv COFFEE,"Torrington, Connecticut"
92,8.0,9.0,8.0,9.0,"Murang’a County, Central Kenya",Medium-Light,Papa Lin's Coffee Roasting,"Yorktown Heights, New York"
93,8.0,9.0,8.0,9.0,"Valle del Cauca growing region, Colombia",Light,Equator Coffees & Teas,"San Rafael, California"
93,8.0,9.0,8.0,9.0,"Palencia, central Guatemala",Medium-Light,PT's Coffee Roasting Co.,"Topeka, Kansas"
94,9.0,9.0,9.0,9.0,"Acatenango growing region, Guatemala",Light,Revel Coffee,"Billings, Montana."
94,9.0,9.0,8.0,9.0,"El Salto, Boquete growing region, Panama",Light,Temple Coffee and Tea,"Sacramento, California"
94,9.0,9.0,9.0,9.0,"San Fernando, Nueva Segovia region, Nicaragua",Medium-Light,Old Soul Co.,"Sacramento, California"
95,9.0,9.0,9.0,9.0,"Holualoa, North Kona growing district, “Big Island” of Hawaii",Medium-Light,Hula Daddy,"Holualoa, Hawaii"
95,9.0,9.0,9.0,9.0,"Boquete growing region, western Panama",Medium,Geisha Coffee Roaster,"Longwood, Florida"
90,8.0,8.0,8.0,8.0,"San Marcos, Tarrazu growing region, central Costa Rica",Medium-Light,BeanFruit Coffee Co.,"Jackson, MIssissippi"
91,7.0,9.0,9.0,9.0,"Konga District, Yirgacheffe growing region, southern Ethiopia",Medium,ChacolaTAY,"Taichung City, Taiwan"
91,8.0,9.0,8.0,9.0,Central Kenya,Medium,CofFeeling,"Kaohsiung City, Taiwan"
93,8.0,9.0,8.0,9.0,"Sidamo (also Sidama) growing region, southern Ethiopia",Medium-Light,ChacolaTAY,"Taichung City, Taiwan"
94,8.0,9.0,9.0,9.0,"Yirgacheffe growing region, southern Ethiopia",Medium,CofFeeling,"Kaohsiung City, Taiwan"
95,8.0,9.0,9.0,10.0,Central Kenya,Medium,Simon Hsieh's Aroma Roast Coffees,"Taoyuan City, Taiwan"
91,8.0,8.0,8.0,9.0,"Valle de Cauca Department, southwestern Colombia",Medium-Light,Lexington Coffee Roasters,"Lexington, Virginia"
92,8.0,8.0,9.0,9.0,"Wahgi Valley, Western Highlands, Papua New Guinea",Medium-Light,Lexington Coffee Roasters,"Lexington, Virginia"
93,9.0,9.0,8.0,9.0,"Nyeri County, Central Highlands, Kenya",Medium-Light,Lexington Coffee Roasters,"Lexington, Virginia"
94,9.0,9.0,8.0,9.0,"Konga District, Yirgacheffe growing region, southern Ethiopia",Medium-Light,Lexington Coffee Roasters,"Lexington, Virginia"
91,8.0,9.0,8.0,8.0,"Pitalito, Huila Department, southwestern Colombia",Light,JBC Coffee Roasters,"Madison, Wisconsin"
93,8.0,9.0,9.0,9.0,Not disclosed,Medium-Dark,Paradise Roasters,"Ramsey, Minnesota"
95,9.0,9.0,9.0,9.0,"Northern Sumatra, Indonesia",Medium-Light,JBC Coffee Roasters,"Madison, Wisconsin"
93,8.0,9.0,8.0,9.0,"Murang’a County, central Kenya",Light,Revel Coffee,"Billings, Montana."
93,8.0,9.0,8.0,9.0,South America; Africa,Medium,Revel Coffee,"Billings, Montana."
88,7.0,7.0,8.0,8.0,"Yunnan Province, China",Medium-Light,ManLao River Coffee Company,"Pu’Er, Yunnan Province, China"
92,7.0,9.0,9.0,9.0,"Central Valley growing region, Costa Rica",Medium-Light,Kakalove Cafe,"Chia-Yi, Taiwan"
88,7.0,8.0,8.0,8.0,"Eastern Java, Indonesia",Medium,Allegro Coffee,"Berkeley, California"
90,7.0,9.0,8.0,8.0,"Toraja growing region, south-central Sulawesi, Indonesia",Medium,Allegro Coffee,"Berkeley, California"
93,8.0,9.0,8.0,9.0,"Silla Del Pando, Volcan, Panama",Light,Barrington Coffee Roasting Co.,"Lee, Massachusetts"
93,8.0,9.0,9.0,9.0,"Tarrazu growing region, central Costa Rica",Medium-Light,Allegro Coffee,"Berkeley, California"
94,9.0,9.0,8.0,9.0,"Sidamo (also Sidama) growing region, southern Ethiopia",Light,Barrington Coffee Roasting Co.,"Lee, Massachusetts"
94,9.0,9.0,8.0,9.0,"Nyeri County, Central Highlands, Kenya",Medium,Allegro Coffee Roasters,"Berkeley, California"
95,9.0,9.0,9.0,9.0,"Silla Del Pando, Volcan, Panama",Light,Barrington Coffee Roasting Co.,"Lee, Massachusetts"
95,9.0,10.0,9.0,9.0,"Yirgacheffe growing region, southern Ethiopia",Medium,Papa Lin's Coffee Roasting,"Yorktown Heights, New York"
90,8.0,8.0,8.0,8.0,Ethiopia; Guatemala; Brazil; Colombia; Rwanda,Medium,Comestible Master Company,"Taichung, Taiwan"
90,8.0,8.0,8.0,8.0,"Huehuetenango growing region, Guatemala",Medium-Light,BeanFruit Coffee Co.,"Jackson, Mississippi"
91,8.0,8.0,8.0,9.0,Guatemala; Brazil,Medium-Dark,Comestible Master Company,"Taichung, Taiwan"
92,9.0,8.0,8.0,9.0,Guatemala; Brazil,Medium,Comestible Master Company,"Taichung, Taiwan"
93,8.0,9.0,8.0,9.0,"Nyeri County, Central Highlands, Kenya",Medium-Light,Chocolate Fish Coffee Roasters,"Sacramento, California"
91,8.0,9.0,8.0,8.0,"California, USA",Light,Good Land Organics,"Goleta, California"
93,9.0,8.0,9.0,9.0,Kenya; Guatemala,Medium,Velton's Coffee,"Everett, Washington"
89,8.0,8.0,8.0,8.0,"Northern Sumatra, Indonesia",Medium-Dark,Caribou Coffee,"Minneapolis, Minnesota"
89,8.0,8.0,7.0,8.0,"Central Blue Mountains, eastern Jamaica",Medium,Green Mountain Coffee,"Waterbury, Vermont"
93,8.0,9.0,9.0,9.0,"Holualoa, North Kona growing district, Hawaii",Medium,Hula Daddy,"Holualoa, Hawaii"
92,8.0,8.0,8.0,9.0,"Huehuetenango growing region, Guatemala",Medium-Light,Fong Da Coffee,"Taipei, Taiwan"
93,8.0,9.0,8.0,9.0,"Huehuetenango growing region, Guatemala",Medium-Light,Seattle Coffee Works,"Seattle, Washington"
92,9.0,9.0,8.0,8.0,"West Valley growing region, Costa Rica",Medium-Light,Flight Coffee Co.,"Bedford, New Hampshire"
92,7.0,9.0,9.0,9.0,"Tarrazu growing region, central Costa Rica",Medium,Bard Coffee,"Portland, Maine"
92,8.0,7.0,9.0,10.0,Northern Rwanda,Medium-Dark,Paradise Roasters,"Ramsey, Minnesota"
92,9.0,8.0,9.0,9.0,"Lintong growing region, northern Sumatra, Indonesia",Light,Flight Coffee Co.,"Bedford, New Hampshire"
91,9.0,8.0,8.0,8.0,"Vilcabamba, Loja Province, southern Ecuador",Medium-Light,Thirty-Thirty Coffee Co.,"Peoria, Illinois"
94,8.0,9.0,9.0,9.0,Southern Ethiopia,Medium,Cafe Est,"New Taipei City, Taiwan"
92,8.0,8.0,8.0,9.0,"Loja Province, Ecuador",Medium,Kean Coffee,"Newport Beach, California"
92,8.0,9.0,8.0,9.0,"Central Bali, Indonesia",Light,Seattle Coffee Works,"Seattle, Washington"
92,8.0,9.0,8.0,9.0,"Vilcabamba, Loja Province, southern Ecuador",Medium-Light,Fratello Coffee Roasters,"Calgary, Alberta, Canada"
89,7.0,9.0,8.0,8.0,Not disclosed,Dark,The Beanery Coffee Roasters,"Valdosta, Georgia"
87,8.0,7.0,8.0,7.0,Colombia,Medium-Light,Thirty-Thirty Coffee Co.,"Peoria, Illinois"
94,8.0,9.0,9.0,10.0,Kenya; Yirgacheffe region of Ethiopia; other undisclosed origins,Medium-Light,GreenAlives,"New Taipei City, Taiwan"
94,8.0,9.0,9.0,9.0,"Yirgacheffe growing region, southern Ethiopia",Light,GreenAlives,"New Taipei City, Taiwan"
93,8.0,9.0,8.0,9.0,"Santa Barbara Department, Honduras",Medium,Victrola Coffee Roasters,"Seattle, Washington"
94,8.0,10.0,9.0,9.0,"Silla Del Pando, Volcan, Panama",Medium-Light,Knockbox Coffee,"Hong Kong, China"
91,8.0,8.0,9.0,8.0,"Hoja Blanca growing region, Huehuetenango Department, Guatemala",Medium,Coffea Roasterie,"Sioux Falls, South Dakota"
90,8.0,8.0,8.0,8.0,Not disclosed,Dark,EBENICA Coffee,"Bratislava, Slovak Republic"
90,8.0,8.0,8.0,8.0,Not disclosed,Medium-Dark,EBENICA Coffee,"Bratislava, Slovak Republic"
90,8.0,8.0,9.0,8.0,Not disclosed,Dark,EBENICA Coffee,"Bratislava, Slovak Republic"
93,8.0,9.0,9.0,9.0,"Pocos de Caldas, Brazil",Medium,Paradise Roasters,"Ramsey, Minnesota"
93,9.0,9.0,8.0,9.0,Central Kenya,Medium,Simon Hsieh's Aroma Roast Coffees,"Taoyuan City, Taiwan"
93,8.0,9.0,8.0,9.0,Philippines,Medium,Faustino Coffee,"Ontario, California"
92,9.0,8.0,8.0,9.0,"Karatina district, Nyeri growing region, Kenya",Medium-Light,Klatch Coffee,"Los Angeles, California"
94,8.0,9.0,9.0,9.0,"Mukurweini District, Central Kenya",Medium,Victrola Coffee Roasters,"Seattle, Washington"
92,8.0,8.0,8.0,9.0,"Nyeri growing region, south-central Kenya",Medium-Light,Beansmith Coffee,"Omaha, Nebraska"
93,9.0,9.0,8.0,8.0,Central Kenya,Medium-Dark,JBC Coffee Roasters,"Madison, Wisconsin"
91,7.0,9.0,8.0,9.0,Northern Thailand,Medium-Dark,Doi Chaang Coffee,"Vancouver, British Columbia, Canada"
93,8.0,9.0,9.0,8.0,"Chiang Rai, northern Thailand",Medium-Dark,Bluekoff Company,"Bangkok, Thailand"
90,8.0,8.0,8.0,8.0,"Antigua growing region, Guatemala; Yirgacheffe growing region, southern Ethiopia; Mandheling growing region, northern Sumatra, Indonesia",Medium-Dark,Creation Food Co.,"Taipei City, Taiwan"
91,8.0,9.0,9.0,8.0,"Colombia; Huehuetenango growing region, Guatemala",Dark,Creation Food Co.,"Taipei City, Taiwan"
91,8.0,9.0,8.0,8.0,"Yirgacheffe growing region, southern Ethiopia; Cerrado growing region, Minas Gerais State, Brazil",Medium-Dark,Creation Food Co.,"Taipei City, Taiwan"
87,7.0,8.0,7.0,8.0,Not disclosed,Medium,Caribou Coffee,"Minneapolis, Minnesota"
89,7.0,8.0,8.0,8.0,Colombia,Medium,Caribou Coffee,"Minneapolis, Minnesota"
90,8.0,8.0,8.0,8.0,South-central Kenya,Medium-Light,Thirty-Thirty Coffee Co.,"Peoria, Illinois"
91,8.0,8.0,8.0,8.0,Not disclosed,Medium, Caldi Coffee,"Tao-yuan City, Taiwan"
91,7.0,9.0,8.0,9.0,"Antigua growing region, central Guatemala",Medium-Light,Mystic Monk Coffee,"Clark, Wyoming"
92,8.0,8.0,9.0,9.0,"Southern Tolima Department, south-central Colombia",Medium-Light,Thirty-Thirty Coffee Co.,"Peoria, Illinois"
94,8.0,10.0,8.0,10.0,"Lintong growing region, northern Sumatra, Indonesia",Medium-Light,Bard Coffee,"Portland, Maine"
94,9.0,8.0,9.0,9.0,"Yirgacheffe growing district, southern Ethiopia",Medium-Light,JBC Coffee Roasters,"Madison, Wisconsin"
92,8.0,9.0,8.0,8.0,Rwanda,Medium-Dark,Big Creek Coffee Roasters,"Hamilton, Montana"
93,8.0,9.0,9.0,9.0,"Nueva Segovia, Nicaragua",Medium-Light,Klatch Coffee,"Los Angeles, California"
92,8.0,8.0,8.0,9.0,"Lake Atitlan growing region, Guatemala",Medium-Light,George Howell Coffee Company,"Acton, Massachusetts"
92,8.0,8.0,9.0,9.0,Burundi,Medium-Dark,JBC Coffee Roasters,"Madison, Wisconsin"
93,8.0,9.0,9.0,9.0,"Yirgacheffe growing region, southern Ethiopia",Medium-Light,Papa Lin's Coffee Roasting,"Yorktown Heights, New York"
91,8.0,8.0,8.0,9.0,"San Agustín growing region, Huila Department, southwestern Colombia",Medium-Light,Paradise Roasters,"Ramsey, Minnesota"
94,8.0,9.0,8.0,10.0,"Gera District of Oromia Region, western Ethiopia",Medium-Light,George Howell Coffee Company,"Acton, Massachusetts"
95,9.0,9.0,9.0,9.0,"Nyeri growing region, south-central Kenya",Medium,Papa Lin's Coffee Roasting,"Yorktown Heights, New York"
94,8.0,9.0,9.0,9.0,Burundi,Medium-Dark,JBC Coffee Roasters,"Madison, Wisconsin"
96,9.0,9.0,9.0,10.0,"Boquete growing region, western Panama",Light,George Howell Coffee Company,"Acton, Massachusetts"
93,8.0,9.0,8.0,10.0,"Island of Flores, Indonesia",Medium-Light,Cafe Virtuoso,"San Diego, California"
91,8.0,8.0,8.0,9.0,"Valle del Cauca growing region, Colombia",Medium,Conscious Coffee,"Boulder, Colorado"
91,8.0,8.0,9.0,8.0,Brazil; Central America; Sumatra,Medium,Seattle Coffee Works,"Seattle, Washington"
92,7.0,9.0,9.0,9.0,"Guji Zone, Sidama Province, southern Ethiopia",Medium,Flight Coffee Co.,"Bedford, New Hampshire"
92,8.0,9.0,8.0,9.0,Burundi,Medium-Light,JBC Coffee Roasters,"Madison, Wisconsin"
94,8.0,10.0,8.0,9.0,"Yirgacheffe growing region, southern Ethiopia",Medium-Light,JBC Coffee Roasters,"Madison, Wisconsin"
92,8.0,9.0,8.0,9.0,"Volcan de Santa Ana regioin, El Salvador",Medium-Light,OQ Coffee Co.,"New Brunswick, New Jersey"
92,8.0,8.0,9.0,9.0,"Narino Department, southern Colombia",Light,PT's Coffee Roasting Co.,"Topeka, Kansas"
93,8.0,9.0,9.0,9.0,"Huila Department, southwestern Colombia",Light,JBC Coffee Roasters,"Madison, Wisconsin"
93,8.0,8.0,9.0,9.0,"Altamira, southern Costa Rica",Medium-Light,OQ Coffee Co.,"New Brunswick, New Jersey"
93,9.0,9.0,8.0,9.0,"Huehuetenango growing region, Guatemala",Medium-Light,Paradise Roasters,"Ramsey, Minnesota"
85,7.0,7.0,7.0,7.0,Not disclosed,Dark,TruCup Coffee,"Seattle, Washington"
87,8.0,7.0,7.0,8.0,Not disclosed,Very Dark,TruCup Coffee,"Seattle, Washington"
90,8.0,8.0,8.0,9.0,"Trujillo, Valle del Cauca, Colombia",Medium-Dark,Flamenco Organic Coffee,"Minneapolis, Minnesota"
93,8.0,9.0,9.0,9.0,"Puna District, ""Big Island"" of Hawaii",Medium-Dark,Big Island Coffee Roasters,"Mountain View, Hawaii"
93,8.0,8.0,9.0,9.0,"Loja Province, Ecuador",Medium-Light,Equator Coffees & Teas,"San Rafael, California"
93,8.0,9.0,9.0,9.0,"Cajamarca growing region, Peru",Medium-Light,Wonderstate Coffee,"Viroqua, Wisconsin"
93,8.0,9.0,8.0,9.0,"Carnavi Province, La Paz Department, Bolivia",Medium-Light,Papa Lin's Coffee Roasting,"Yorktown Heights, New York"
93,8.0,9.0,8.0,9.0,"Puno Province, southeastern Peru",Medium-Light,Bird Rock Coffee Roasters,"La Jolla, California"
92,9.0,8.0,8.0,9.0,"Caranavi Province, La Paz Department, Bolivia",Medium-Light,PT's Coffee Roasting Co.,"Topeka, Kansas"
91,8.0,8.0,8.0,9.0,"Carnavi Province, La Paz Department, Bolivia",Medium,The WestBean Coffee Roasters,"San Diego, California"
90,8.0,8.0,8.0,8.0,"Cajamarca growing region, Peru",Medium,Sunergos Coffee,"Louisville, Kentucky"
90,8.0,8.0,8.0,8.0,"Caranavi Province, La Paz Department, Bolivia",Medium-Light,Marcheur Roaster,"Taipei City, Taiwan"
90,7.0,9.0,8.0,8.0,"Caranavi Province, La Paz Department, Bolivia",Medium,CafeTaster,"I-Lan City, Taiwan"
88,7.0,8.0,8.0,8.0,Northern Thailand,Dark,Homlamoon Coffee,"Bangkok, Thailand"
91,7.0,8.0,8.0,9.0,"Kona growing region, ""Big Island"" of Hawaii",Light,Paradise Roasters,"Ramsey, Minnesota"
93,9.0,8.0,8.0,9.0,"Eastern Highlands Province, Papua New Guinea",Medium-Light,Flight Coffee Co.,"Bedford, New Hampshire"
93,8.0,9.0,9.0,9.0,"Caranavi Province, La Paz Department, Bolivia",Medium-Light,Bird Rock Coffee Roasters,"La Jolla, California"
94,9.0,9.0,8.0,9.0,"San Miguel Department, El Salvador",Medium-Light,Paradise Roasters,"Ramsey, Minnesota"
95,8.0,9.0,9.0,10.0,"Nyamasheke District, Rwanda",Medium-Light,BeanFruit Coffee Co.,"Jackson, Mississippi"
95,9.0,9.0,8.0,10.0,"Muranga District, central Kenya",Medium,Flight Coffee Co.,"Bedford, New Hampshire"
96,9.0,10.0,9.0,9.0,"Nekempte District, Oromia Region, western Ethiopia",Medium-Light,Papa Lin's Coffee Roasting,"Yorktown Heights, New York"
92,8.0,9.0,8.0,9.0,"Puno Province, southeastern Peru",Medium-Light,Papa Lin's Coffee Roasting,"Yorktown Heights, New York"
87,8.0,8.0,7.0,7.0,South America,Medium-Dark,Early Bird Coffee Roasters,"Woodinville, Washington"
90,9.0,8.0,8.0,8.0,"Morobe Province, Papua New Guinea",Medium-Dark,Groundwork Coffee,"North Hollywood, California"
91,9.0,8.0,8.0,9.0,"Caranavi Province, west-central Bolivia",Medium,Flight Coffee Co.,"Bedford, New Hampshire"
92,8.0,8.0,9.0,9.0,"Canton Illimani, Caranavi Province, west-central Bolivia",Medium,Water Avenue Coffee Company,"Portland, Oregon"
91,8.0,8.0,8.0,9.0,"Chiapas State, Mexico",Medium-Light,Beansmith Coffee,"Omaha, Nebraska"
90,8.0,8.0,8.0,8.0,"Cajamarca growing region, Peru",Medium-Light,Beansmith Coffee,"Omaha, Nebraska"
93,9.0,9.0,8.0,9.0,"Jiwaka Province, western highlands of Papua New Guinea",Medium-Light,Beansmith Coffee,"Omaha, Nebraska"
92,9.0,8.0,8.0,9.0,"Kirambo, Karongi District, Rwanda",Medium,Flight Coffee Co.,"Bedford, New Hampshire"
93,9.0,8.0,9.0,9.0,Not disclosed,Medium,JBC Coffee Roasters,"Madison, Wisconsin"
94,9.0,9.0,8.0,9.0,"Gedeo Zone, southern Ethiopia",Medium,Barrington Coffee Roasting Co.,"Lee, Massachusetts"
90,8.0,9.0,7.0,8.0,Kenya,Very Dark,Green Mountain Coffee,"Waterbury, Vermont"
90,8.0,8.0,8.0,8.0,"Northern Sumatra, Indonesia",Very Dark,Green Mountain Coffee,"Waterbury, Vermont"
89,7.0,8.0,8.0,8.0,Not disclosed,Very Dark,Coffee People,"Waterbury, Vermont"
89,8.0,7.0,8.0,8.0,Central America; Indonesia,Very Dark,Green Mountain Coffee,"Waterbury, Vermont"
88,7.0,8.0,8.0,8.0,Ethiopia; Sumatra; Papua New Guinea; Colombia,Very Dark,Starbucks Coffee,"Seattle, Washington"
87,7.0,7.0,8.0,8.0,Not disclosed,Very Dark,Mystic Monk Coffee,"Clark, Wyoming"
87,7.0,8.0,7.0,8.0,Not disclosed,Very Dark,Caribou Coffee,"Minneapolis, Minnesota"
87,7.0,7.0,8.0,8.0,"Sumatra, Indonesia",Very Dark,Starbucks Coffee,"Seattle, Washington"
86,7.0,7.0,8.0,7.0,Colombia,Very Dark,Folgers,"Orrville, Ohio"
86,7.0,7.0,7.0,8.0,Colombia,Very Dark,Green Mountain Coffee,"Waterbury, Vermont"
85,7.0,7.0,7.0,7.0,Indonesia; Central America; South America,Very Dark,Caribou Coffee,"Minneapolis, Minnesota"
84,6.0,7.0,7.0,7.0,Not disclosed,Very Dark,Gevalia Kaffe,"Gavle, Sweden"
90,8.0,8.0,8.0,8.0,"West Valley growing region, Costa Rica",Medium-Light,BeanFruit Coffee Co.,"Jackson, Mississippi"
91,8.0,8.0,8.0,9.0,Southern Malawi,Medium,Kean Coffee,"Newport Beach, California"
92,8.0,8.0,8.0,9.0,"Cauca Department, Colombia; Illubabor, Ethiopia; Santa Ana region, El Salvador",Medium,The Coffee Academics,"Hong Kong, China"
93,8.0,9.0,8.0,9.0,"Caranavi Province, La Paz Department, Bolivia",Medium,Kean Coffee,"Newport Beach, California"
93,8.0,8.0,9.0,9.0,"Ruvuma growing region, southwestern Tanzania",Medium,Lexington Coffee Roasters,"Lexington, Virginia"
94,9.0,9.0,7.0,9.0,"Boquete growing region, western Panama",Light,The Coffee Academics,"Hong Kong, China"
94,9.0,9.0,8.0,10.0,"Lintong growing region, northern Sumatra, Indonesia",Medium-Light,Lexington Coffee Roasters,"Lexington, Virginia"
94,9.0,9.0,8.0,9.0,"Boquete growing region, western Panama",Medium-Light,The Coffee Academics,"Hong Kong, China"
95,9.0,9.0,9.0,10.0,"Yirgacheffe growing region, southern Ethiopia",Medium-Light,ChacolaTAY,"Taichung City, Taiwan"
96,9.0,10.0,9.0,10.0,"Yirgacheffe growing region, southern Ethiopia",Light,Temple Coffee and Tea,"Sacramento, California"
90,8.0,7.0,8.0,9.0,"Yun-Lin County, Taiwan",Medium-Light,Shan-Hai-Guan Hand-Made Coffee,"Yun-Lin County, Taiwan"
91,8.0,7.0,8.0,9.0,"Nyeri growing region, south-central Kenya",Medium,Flight Coffee Co.,"Bedford, New Hampshire"
91,7.0,9.0,8.0,9.0,Not disclosed,Medium-Dark,Cafe Est,"New Taipei City, Taiwan"
91,7.0,9.0,9.0,8.0,Honduras,Medium,Atomic Cafe Coffee Roasters,"Salem, Massachusetts"
92,8.0,8.0,9.0,9.0,Not disclosed,Medium,Black Bar Cafe,"Taipei City, Taiwan"
